run,n_generation,n_variation,n_format,structure,task_type,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,similarity,node_font,node_color,edge_width,task_id,attempt,num_nodes,resolution
6,6,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [19, 20, 21, 22, 23, 30, 47, 64]","[19, 20, 21, 22, 23, 30, 47, 64]","[19, 20, 64, 21, 22, 23, 30, 47]",False,75.0,sans-serif,#fee4b3,1.0,None,3,8,512
6,6,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [19, 20, 21, 22, 23, 30, 47, 64]","[19, 20, 21, 22, 23, 30, 47, 64]","[19, 20, 64, 21, 22, 23, 30, 47]",False,75.0,sans-serif,#fee4b3,1.0,None,3,8,512
6,6,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [19, 21, 64, 22, 20, 23, 47, 30]","[19, 21, 64, 22, 20, 23, 47, 30]","[19, 64, 21, 22, 23, 20, 47, 30]",False,50.0,sans-serif,#fee4b3,1.0,None,3,8,512
6,6,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [19, 21, 64, 22, 20, 23, 47, 30]","[19, 21, 64, 22, 20, 23, 47, 30]","[19, 64, 21, 22, 23, 20, 47, 30]",False,50.0,sans-serif,#fee4b3,1.0,None,3,8,512
6,6,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [19, 21, 64, 22, 20, 23, 47, 30]","[19, 21, 64, 22, 20, 23, 47, 30]","[19, 64, 21, 22, 23, 20, 47, 30]",False,50.0,sans-serif,#fee4b3,1.0,None,3,8,512
7,7,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [4, 1, 9, 10, 23, 26, 40, 49, 76]","[4, 1, 9, 10, 23, 26, 40, 49, 76]","[4, 1, 9, 10, 49, 23, 40, 26, 76]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [4, 1, 9, 10, 23, 26, 40, 49, 76]","[4, 1, 9, 10, 23, 26, 40, 49, 76]","[4, 1, 9, 10, 49, 23, 40, 26, 76]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_search_tree,pre_order,"""Provide a single-line python list representing the pre-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [4, 1, 9, 10, 23, 49, 40, 26, 76]","[4, 1, 9, 10, 23, 49, 40, 26, 76]","[4, 1, 9, 10, 49, 23, 40, 26, 76]",False,77.77777777777779,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the post-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [1, 9, 10, 4, 23, 26, 40, 49, 76]","[1, 9, 10, 4, 23, 26, 40, 49, 76]","[9, 10, 1, 4, 23, 26, 40, 49, 76]",False,77.77777777777779,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the post-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [1, 9, 10, 4, 23, 26, 40, 49, 76]","[1, 9, 10, 4, 23, 26, 40, 49, 76]","[9, 10, 1, 4, 23, 26, 40, 49, 76]",False,77.77777777777779,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_search_tree,in_order,"""Provide a single-line python list representing the post-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [9, 1, 10, 4, 23, 26, 40, 49, 76]","[9, 1, 10, 4, 23, 26, 40, 49, 76]","[9, 10, 1, 4, 23, 26, 40, 49, 76]",False,77.77777777777779,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the post-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [9, 10, 1, 26, 40, 23, 49, 76, 4]","[9, 10, 1, 26, 40, 23, 49, 76, 4]","[10, 9, 1, 26, 40, 23, 76, 49, 4]",False,55.55555555555556,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the post-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [9, 10, 1, 26, 40, 23, 49, 76, 4]","[9, 10, 1, 26, 40, 23, 49, 76, 4]","[10, 9, 1, 26, 40, 23, 76, 49, 4]",False,55.55555555555556,sans-serif,#fee4b3,1.0,None,3,9,512
7,7,1,1,binary_search_tree,post_order,"""Provide a single-line python list representing the post-order traversal of the binary search tree.\n                             \n    Let's think step by step.""",images\binary_search_tree\bst_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-1e224fc7-1fca-403e-aa83-0b78ee9e250c.png," [9, 10, 1, 23, 40, 26, 49, 76, 4]","[9, 10, 1, 23, 40, 26, 49, 76, 4]","[10, 9, 1, 26, 40, 23, 76, 49, 4]",False,33.33333333333333,sans-serif,#fee4b3,1.0,None,3,9,512
1,1,1,1,undirected_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [1, 2, 3]","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [1, 2, 3]","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [1, 2, 3]","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,depth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [1, 2, 3]","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,depth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [1, 2, 3]","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,depth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [1, 2, 3]","[1, 2, 3]","[1, 2, 3]",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,adjacency_list,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," ```python{1: [2, 3], 2: [1, 3], 3: [1, 2]}```","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [2, 3], 2: [1, 3], 3: [2, 1]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,adjacency_list,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," ```pythongraph = {1: [2, 3], 2: [1, 3], 3: [1, 2]}```","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [2, 3], 2: [1, 3], 3: [2, 1]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
1,1,1,1,undirected_graph,adjacency_list,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," ```pythongraph = {1: [2, 3], 2: [1, 3], 3: [1, 2]}```","{1: [2, 3], 2: [1, 3], 3: [1, 2]}","{1: [2, 3], 2: [1, 3], 3: [2, 1]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,3,512
2,2,1,1,undirected_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [4, 2, 3, 1]","[4, 2, 3, 1]","[1, 2, 3, 4]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,undirected_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [4, 2, 3, 1]","[4, 2, 3, 1]","[1, 2, 3, 4]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,undirected_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [4, 2, 3, 1]","[4, 2, 3, 1]","[1, 2, 3, 4]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,undirected_graph,depth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [4, 2, 1, 3]","[4, 2, 1, 3]","[1, 2, 3, 4]",False,25.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,undirected_graph,depth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [4, 3, 2, 1]","[4, 3, 2, 1]","[1, 2, 3, 4]",False,0.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,undirected_graph,depth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [4, 2, 3, 1]","[4, 2, 3, 1]","[1, 2, 3, 4]",False,50.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,undirected_graph,adjacency_list,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," ```pythongraph = {1: [2], 2: [1, 3, 4], 3: [2, 4], 4: [2, 3]}```","{1: [2], 2: [1, 3, 4], 3: [2, 4], 4: [2, 3]}","{1: [2], 2: [1, 3, 4], 3: [2, 4], 4: [3, 2]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,undirected_graph,adjacency_list,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," ```pythongraph = {1: [2], 2: [1, 3, 4], 3: [2, 4], 4: [2, 3]}```","{1: [2], 2: [1, 3, 4], 3: [2, 4], 4: [2, 3]}","{1: [2], 2: [1, 3, 4], 3: [2, 4], 4: [3, 2]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
2,2,1,1,undirected_graph,adjacency_list,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," ```pythongraph = {1: [2], 2: [1, 3, 4], 3: [2, 4], 4: [2, 3]}```","{1: [2], 2: [1, 3, 4], 3: [2, 4], 4: [2, 3]}","{1: [2], 2: [1, 3, 4], 3: [2, 4], 4: [3, 2]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,4,512
3,3,1,1,undirected_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [3, 4, 5, 1, 2]","[3, 4, 5, 1, 2]","[1, 2, 3, 4, 5]",False,20.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,undirected_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [3, 4, 5, 1, 2]","[3, 4, 5, 1, 2]","[1, 2, 3, 4, 5]",False,20.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,undirected_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [3, 4, 5, 1, 2]","[3, 4, 5, 1, 2]","[1, 2, 3, 4, 5]",False,20.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,undirected_graph,depth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [4, 3, 2, 1, 5]","[4, 3, 2, 1, 5]","[1, 2, 3, 4, 5]",False,20.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,undirected_graph,depth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [4, 3, 1, 2, 5]","[4, 3, 1, 2, 5]","[1, 2, 3, 4, 5]",False,20.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,undirected_graph,depth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [3, 4, 5, 1, 2]","[3, 4, 5, 1, 2]","[1, 2, 3, 4, 5]",False,20.0,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,undirected_graph,adjacency_list,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," ```pythonG = {1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4, 5], 4: [2, 3, 5], 5: [3, 4]}```","{1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4, 5], 4: [2, 3, 5], 5: [3, 4]}","{1: [2, 3], 2: [1, 3], 3: [2, 4, 1, 5], 4: [3, 5], 5: [4, 3]}",False,86.66666666666666,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,undirected_graph,adjacency_list,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," ```pythongraph = {1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4, 5], 4: [2, 3, 5], 5: [3, 4]}```","{1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4, 5], 4: [2, 3, 5], 5: [3, 4]}","{1: [2, 3], 2: [1, 3], 3: [2, 4, 1, 5], 4: [3, 5], 5: [4, 3]}",False,86.66666666666666,sans-serif,#fee4b3,1.0,None,3,5,512
3,3,1,1,undirected_graph,adjacency_list,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," ```pythongraph = {1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4, 5], 4: [2, 3, 5], 5: [3, 4]}```","{1: [2, 3], 2: [1, 3, 4], 3: [1, 2, 4, 5], 4: [2, 3, 5], 5: [3, 4]}","{1: [2, 3], 2: [1, 3], 3: [2, 4, 1, 5], 4: [3, 5], 5: [4, 3]}",False,86.66666666666666,sans-serif,#fee4b3,1.0,None,3,5,512
4,4,1,1,undirected_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [3, 2, 1, 5, 4, 6]","[3, 2, 1, 5, 4, 6]","[1, 2, 3, 4, 5, 6]",False,33.33333333333333,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,undirected_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [3, 2, 4, 5, 1, 6]","[3, 2, 4, 5, 1, 6]","[1, 2, 3, 4, 5, 6]",False,50.0,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,undirected_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [3, 2, 5, 6, 1, 4]","[3, 2, 5, 6, 1, 4]","[1, 2, 3, 4, 5, 6]",False,16.666666666666664,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,undirected_graph,depth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,undirected_graph,depth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,undirected_graph,depth_first_search,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," [1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,undirected_graph,adjacency_list,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," ```pythongraph = {1: [2], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [3, 4, 6], 6: [5]}```","{1: [2], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [3, 4, 6], 6: [5]}","{1: [2], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [4, 6, 3], 6: [5]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,undirected_graph,adjacency_list,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," ```pythongraph = {1: [2], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [3, 4, 6], 6: [5]}```","{1: [2], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [3, 4, 6], 6: [5]}","{1: [2], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [4, 6, 3], 6: [5]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
4,4,1,1,undirected_graph,adjacency_list,"""Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images\undirected_graph\ug_run-7_gen-7_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-9a603173-04c2-4555-a43c-cc7040b221cb.png," ```pythongraph = {1: [2], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [3, 4, 6], 6: [5]}```","{1: [2], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [3, 4, 6], 6: [5]}","{1: [2], 2: [1, 3], 3: [2, 4, 5], 4: [3, 5], 5: [4, 6, 3], 6: [5]}",True,100.0,sans-serif,#fee4b3,1.0,None,3,6,512
