n_generation,n_variation,n_format,structure,text_task,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,node_font,node_color,edge_width,task_id,attempt,num_nodes
1,3,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-3_gen-1_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-da0dac18-8225-4b76-908a-1be3b5b83613.png," ```python\n[1, 2, 3]\n```","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,9529fafd-b49c-45d8-b7fb-55a073f3c05a,1,3
1,3,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-3_gen-1_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-da0dac18-8225-4b76-908a-1be3b5b83613.png," ```python\n[1, 2, 3]\n```","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,9529fafd-b49c-45d8-b7fb-55a073f3c05a,2,3
1,3,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-3_gen-1_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-da0dac18-8225-4b76-908a-1be3b5b83613.png," [1, 3, 2]","'1, 3, 2'","[1, 2, 3]",False,sans-serif,#fee4b3,1.0,9529fafd-b49c-45d8-b7fb-55a073f3c05a,3,3
2,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-67093f55-5735-4314-afca-774cbee5537d.png," ```python\ngraph = {1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]}\n```","'1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]'","{1: [2], 2: [1, 3, 4], 3: [2, 4, 6], 4: [3, 5, 2], 5: [4, 6], 6: [5, 3]}",False,sans-serif,#fee4b3,1.0,989ac488-5af0-40e9-b8b3-409a398f5cef,1,6
2,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-67093f55-5735-4314-afca-774cbee5537d.png," ```python\ngraph = {1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]}\n```","'1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]'","{1: [2], 2: [1, 3, 4], 3: [2, 4, 6], 4: [3, 5, 2], 5: [4, 6], 6: [5, 3]}",False,sans-serif,#fee4b3,1.0,989ac488-5af0-40e9-b8b3-409a398f5cef,2,6
2,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-67093f55-5735-4314-afca-774cbee5537d.png," ```python\ngraph = {1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]}\n```","'1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]'","{1: [2], 2: [1, 3, 4], 3: [2, 4, 6], 4: [3, 5, 2], 5: [4, 6], 6: [5, 3]}",False,sans-serif,#fee4b3,1.0,989ac488-5af0-40e9-b8b3-409a398f5cef,3,6
2,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-67093f55-5735-4314-afca-774cbee5537d.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,ce9355ec-4e5d-4fc0-a508-4d02b0411059,1,6
2,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-67093f55-5735-4314-afca-774cbee5537d.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,ce9355ec-4e5d-4fc0-a508-4d02b0411059,2,6
2,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-67093f55-5735-4314-afca-774cbee5537d.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,ce9355ec-4e5d-4fc0-a508-4d02b0411059,3,6
2,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-67093f55-5735-4314-afca-774cbee5537d.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 6, 5]",False,sans-serif,#fee4b3,1.0,7d20f5eb-f86b-471b-9a3c-c902b16190f0,1,6
2,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-67093f55-5735-4314-afca-774cbee5537d.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 6, 5]",False,sans-serif,#fee4b3,1.0,7d20f5eb-f86b-471b-9a3c-c902b16190f0,2,6
2,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-67093f55-5735-4314-afca-774cbee5537d.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 6, 5]",False,sans-serif,#fee4b3,1.0,7d20f5eb-f86b-471b-9a3c-c902b16190f0,3,6
2,2,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-79201669-ff99-4c6f-bc03-f31bf9b2ac8c.png," ```python\ngraph = {1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]}\n```","'1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]'","{1: [2], 2: [1, 3, 4], 3: [2, 4, 6], 4: [3, 5, 2], 5: [4, 6], 6: [5, 3]}",False,sans-serif,#fee4b3,1.0,875f6610-7bc9-4deb-bda0-728dccd1cf04,1,6
2,2,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-79201669-ff99-4c6f-bc03-f31bf9b2ac8c.png," ```python\ngraph = {1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]}\n```","'1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]'","{1: [2], 2: [1, 3, 4], 3: [2, 4, 6], 4: [3, 5, 2], 5: [4, 6], 6: [5, 3]}",False,sans-serif,#fee4b3,1.0,875f6610-7bc9-4deb-bda0-728dccd1cf04,2,6
2,2,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-79201669-ff99-4c6f-bc03-f31bf9b2ac8c.png," ```python\ngraph = {1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]}\n```","'1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]'","{1: [2], 2: [1, 3, 4], 3: [2, 4, 6], 4: [3, 5, 2], 5: [4, 6], 6: [5, 3]}",False,sans-serif,#fee4b3,1.0,875f6610-7bc9-4deb-bda0-728dccd1cf04,3,6
2,2,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-79201669-ff99-4c6f-bc03-f31bf9b2ac8c.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,5accba8c-e099-46db-bf97-42389900f2ce,1,6
2,2,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-79201669-ff99-4c6f-bc03-f31bf9b2ac8c.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,5accba8c-e099-46db-bf97-42389900f2ce,2,6
2,2,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-79201669-ff99-4c6f-bc03-f31bf9b2ac8c.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,5accba8c-e099-46db-bf97-42389900f2ce,3,6
2,2,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-79201669-ff99-4c6f-bc03-f31bf9b2ac8c.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 6, 5]",False,sans-serif,#fee4b3,1.0,e6e7f43f-2fd2-432c-8bb0-5bf11480cbb5,1,6
2,2,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-79201669-ff99-4c6f-bc03-f31bf9b2ac8c.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 6, 5]",False,sans-serif,#fee4b3,1.0,e6e7f43f-2fd2-432c-8bb0-5bf11480cbb5,2,6
2,2,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-5_gen-2_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-79201669-ff99-4c6f-bc03-f31bf9b2ac8c.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 6, 5]",False,sans-serif,#fee4b3,1.0,e6e7f43f-2fd2-432c-8bb0-5bf11480cbb5,3,6
2,3,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-5aa4912f-96a6-469b-9f83-95ec541f890e.png," ```python\ngraph = {1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]}\n```","'1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]'","{1: [2], 2: [1, 3, 4], 3: [2, 4, 6], 4: [3, 5, 2], 5: [4, 6], 6: [5, 3]}",False,sans-serif,#fee4b3,1.0,2d79d626-ab18-4032-b825-d479a1d0da98,1,6
2,3,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-5aa4912f-96a6-469b-9f83-95ec541f890e.png," ```python\ngraph = {1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]}\n```","'1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]'","{1: [2], 2: [1, 3, 4], 3: [2, 4, 6], 4: [3, 5, 2], 5: [4, 6], 6: [5, 3]}",False,sans-serif,#fee4b3,1.0,2d79d626-ab18-4032-b825-d479a1d0da98,2,6
2,3,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-5aa4912f-96a6-469b-9f83-95ec541f890e.png," ```python\ngraph = {1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]}\n```","'1: [2], 2: [1, 3, 4], 3: [2, 4, 5, 6], 4: [2, 3, 5], 5: [3, 4, 6], 6: [3, 5]'","{1: [2], 2: [1, 3, 4], 3: [2, 4, 6], 4: [3, 5, 2], 5: [4, 6], 6: [5, 3]}",False,sans-serif,#fee4b3,1.0,2d79d626-ab18-4032-b825-d479a1d0da98,3,6
2,3,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-5aa4912f-96a6-469b-9f83-95ec541f890e.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,ab3488d9-a85e-4ac8-b1b1-0c3844e8dfbf,1,6
2,3,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-5aa4912f-96a6-469b-9f83-95ec541f890e.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,ab3488d9-a85e-4ac8-b1b1-0c3844e8dfbf,2,6
2,3,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-5aa4912f-96a6-469b-9f83-95ec541f890e.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 5, 6]",True,sans-serif,#fee4b3,1.0,ab3488d9-a85e-4ac8-b1b1-0c3844e8dfbf,3,6
2,3,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-5aa4912f-96a6-469b-9f83-95ec541f890e.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 6, 5]",False,sans-serif,#fee4b3,1.0,6f8b8314-be98-454f-afd4-28a5b6776997,1,6
2,3,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-5aa4912f-96a6-469b-9f83-95ec541f890e.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 6, 5]",False,sans-serif,#fee4b3,1.0,6f8b8314-be98-454f-afd4-28a5b6776997,2,6
2,3,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-6_gen-2_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-5aa4912f-96a6-469b-9f83-95ec541f890e.png," [1, 2, 3, 4, 5, 6]","'1, 2, 3, 4, 5, 6'","[1, 2, 3, 4, 6, 5]",False,sans-serif,#fee4b3,1.0,6f8b8314-be98-454f-afd4-28a5b6776997,3,6
3,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ee8580af-bd96-4bc5-be83-4bc4ac412e8c.png," ```python\ngraph = {1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]}\n```","'1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]'","{1: [2, 5], 2: [1, 3, 4], 3: [2, 4, 8], 4: [3, 5, 2], 5: [4, 6, 8, 1], 6: [5, 7, 8], 7: [6, 8], 8: [7, 9, 5, 3, 6], 9: [8]}",False,sans-serif,#fee4b3,1.0,621c4143-a268-437c-bda2-e0502d1256af,1,9
3,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ee8580af-bd96-4bc5-be83-4bc4ac412e8c.png," ```python\ngraph = {1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]}\n```","'1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]'","{1: [2, 5], 2: [1, 3, 4], 3: [2, 4, 8], 4: [3, 5, 2], 5: [4, 6, 8, 1], 6: [5, 7, 8], 7: [6, 8], 8: [7, 9, 5, 3, 6], 9: [8]}",False,sans-serif,#fee4b3,1.0,621c4143-a268-437c-bda2-e0502d1256af,2,9
3,1,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ee8580af-bd96-4bc5-be83-4bc4ac412e8c.png," ```python\ngraph = {1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]}\n```","'1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]'","{1: [2, 5], 2: [1, 3, 4], 3: [2, 4, 8], 4: [3, 5, 2], 5: [4, 6, 8, 1], 6: [5, 7, 8], 7: [6, 8], 8: [7, 9, 5, 3, 6], 9: [8]}",False,sans-serif,#fee4b3,1.0,621c4143-a268-437c-bda2-e0502d1256af,3,9
3,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ee8580af-bd96-4bc5-be83-4bc4ac412e8c.png," [1, 2, 4, 3, 9, 8, 5, 6, 7]","'1, 2, 4, 3, 9, 8, 5, 6, 7'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,ff5c4c32-6eb7-4aa6-ab31-450dff0b7a40,1,9
3,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ee8580af-bd96-4bc5-be83-4bc4ac412e8c.png," [1, 2, 4, 3, 9, 8, 5, 6, 7]","'1, 2, 4, 3, 9, 8, 5, 6, 7'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,ff5c4c32-6eb7-4aa6-ab31-450dff0b7a40,2,9
3,1,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ee8580af-bd96-4bc5-be83-4bc4ac412e8c.png," [1, 2, 4, 3, 9, 8, 5, 6, 7]","'1, 2, 4, 3, 9, 8, 5, 6, 7'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,ff5c4c32-6eb7-4aa6-ab31-450dff0b7a40,3,9
3,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ee8580af-bd96-4bc5-be83-4bc4ac412e8c.png," [1, 2, 3, 4, 5, 6, 7, 8, 9]","'1, 2, 3, 4, 5, 6, 7, 8, 9'","[1, 2, 5, 3, 4, 6, 8, 7, 9]",False,sans-serif,#fee4b3,1.0,3c320a4a-02a4-4d27-89bb-ede00aae9f0d,1,9
3,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ee8580af-bd96-4bc5-be83-4bc4ac412e8c.png," [1, 2, 3, 4, 5, 6, 7, 8, 9]","'1, 2, 3, 4, 5, 6, 7, 8, 9'","[1, 2, 5, 3, 4, 6, 8, 7, 9]",False,sans-serif,#fee4b3,1.0,3c320a4a-02a4-4d27-89bb-ede00aae9f0d,2,9
3,1,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-7_gen-3_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-ee8580af-bd96-4bc5-be83-4bc4ac412e8c.png," [1, 2, 3, 4, 5, 6, 7, 8, 9]","'1, 2, 3, 4, 5, 6, 7, 8, 9'","[1, 2, 5, 3, 4, 6, 8, 7, 9]",False,sans-serif,#fee4b3,1.0,3c320a4a-02a4-4d27-89bb-ede00aae9f0d,3,9
3,2,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-db9678d4-bd44-4d2c-b457-febde0ba3d84.png," ```python\ngraph = {1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 8, 6], 6: [5, 7, 8], 7: [6, 8], 8: [4, 5, 6, 7], 9: [3]}\n```","'1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 8, 6], 6: [5, 7, 8], 7: [6, 8], 8: [4, 5, 6, 7], 9: [3]'","{1: [2, 5], 2: [1, 3, 4], 3: [2, 4, 8], 4: [3, 5, 2], 5: [4, 6, 8, 1], 6: [5, 7, 8], 7: [6, 8], 8: [7, 9, 5, 3, 6], 9: [8]}",False,sans-serif,#fee4b3,1.0,af27efb9-2ad1-40f4-9030-cd40b2c5afa3,1,9
